,EntryID,Substrate,EnzymeType,PubMedID,Organism,UniprotID,ECNumber,parameter.type,parameter.associatedSpecies,parameter.startValue,parameter.endValue,parameter.standardDeviation,parameter.unit
175,11269,Ethanol;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.83333333,,-,s^(-1)
176,11269,Ethanol;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Ethanol,0.0005,,-,M
177,11270,Ethanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,3.38333333,,-,s^(-1)
178,11270,Ethanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Ethanol,0.00076,,-,M
179,11271,Ethanol;NAD+,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,9.58333333,,-,s^(-1)
180,11271,Ethanol;NAD+,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Ethanol,0.028,,-,M
181,11272,1-Butanol;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,1-Butanol,7e-05,,-,M
182,11272,1-Butanol;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,3.33333333,,-,s^(-1)
183,11273,1-Butanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,1-Butanol,3e-05,,-,M
184,11273,1-Butanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.58333333,,-,s^(-1)
185,11274,NAD+;1-Butanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,7.18333333,,-,s^(-1)
186,11274,NAD+;1-Butanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,1-Butanol,0.0026,,-,M
187,11275,NAD+;1-Hexanol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,1-Hexanol,4e-05,,-,M
188,11275,NAD+;1-Hexanol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.8,,-,s^(-1)
189,11276,NAD+;1-Hexanol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,1-Hexanol,2e-05,,-,M
190,11276,NAD+;1-Hexanol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.35,,-,s^(-1)
191,11277,1-Hexanol;NAD+,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,4.08333333,,-,s^(-1)
192,11277,1-Hexanol;NAD+,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,1-Hexanol,0.00026,,-,M
193,11278,NAD+;Methylcrotyl alcohol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,3.0,,-,s^(-1)
194,11278,NAD+;Methylcrotyl alcohol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Methylcrotyl alcohol,6e-05,,-,M
195,11279,NAD+;Methylcrotyl alcohol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.63333333,,-,s^(-1)
196,11279,NAD+;Methylcrotyl alcohol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Methylcrotyl alcohol,2e-05,,-,M
197,11280,NAD+;Methylcrotyl alcohol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,8.58333333,,-,s^(-1)
198,11280,NAD+;Methylcrotyl alcohol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Methylcrotyl alcohol,0.0023,,-,M
199,11281,12-Hydroxydodecanoic acid;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.76666667,,-,s^(-1)
200,11281,12-Hydroxydodecanoic acid;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,12-Hydroxydodecanoic acid,2e-05,,-,M
201,11282,NAD+;12-Hydroxydodecanoic acid,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,12-Hydroxydodecanoic acid,5e-05,,-,M
202,11282,NAD+;12-Hydroxydodecanoic acid,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.2,,-,s^(-1)
203,11283,12-Hydroxydodecanoic acid;NAD+,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,12-Hydroxydodecanoic acid,5e-05,,-,M
204,11283,12-Hydroxydodecanoic acid;NAD+,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,1.03333333,,-,s^(-1)
205,11284,NAD+;Retinol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,all-trans-Retinol,5e-05,,-,M
206,11284,NAD+;Retinol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,0.35,,-,s^(-1)
207,11285,NAD+;Retinol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,all-trans-Retinol,3e-05,,-,M
208,11285,NAD+;Retinol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,1.9,,-,s^(-1)
209,11286,NAD+;Retinol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,all-trans-Retinol,2e-05,,-,M
210,11286,NAD+;Retinol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,1.3,,-,s^(-1)
211,11287,NAD+;Cyclohexanol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,2.4,,-,s^(-1)
212,11287,NAD+;Cyclohexanol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Cyclohexanol,0.00076,,-,M
213,11288,Cyclohexanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Cyclohexanol,4e-05,,-,M
214,11288,Cyclohexanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,1.75,,-,s^(-1)
215,11289,NAD+;Cyclohexanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,8.5,,-,s^(-1)
216,11289,NAD+;Cyclohexanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,Cyclohexanol,0.32,,-,M
217,11290,(S)-2-Butanol;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,(S)-2-Butanol,0.00025,,-,M
218,11290,(S)-2-Butanol;NAD+,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,1.76666667,,-,s^(-1)
219,11291,(S)-2-Butanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,(S)-2-Butanol,0.00076,,-,M
220,11291,(S)-2-Butanol;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,1.06666667,,-,s^(-1)
221,11292,NAD+;(S)-2-Butanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,(S)-2-Butanol,,,-,-
222,11292,NAD+;(S)-2-Butanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,,,-,-
223,11293,NAD+;(R)-2-Butanol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,0.283333333,,-,s^(-1)
224,11293,NAD+;(R)-2-Butanol,wildtype isoenzyme AA-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,(R)-2-Butanol,0.00011,,-,M
225,11294,NAD+;(R)-2-Butanol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,1.76666667,,-,s^(-1)
226,11294,NAD+;(R)-2-Butanol,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,(R)-2-Butanol,0.00017,,-,M
227,11295,NAD+;(R)-2-Butanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,,,-,-
228,11295,NAD+;(R)-2-Butanol,wildtype isoenzyme TT-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,(R)-2-Butanol,,,-,-
229,11296,5beta-Androstane-3beta-ol-17-one;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,Km,5beta-Androstane-3beta-ol-17-one,5e-05,,-,M
230,11296,5beta-Androstane-3beta-ol-17-one;NAD+,wildtype isoenzyme BB-ADH,8730210.0,Mesocricetus auratus,,1.1.1.1,kcat,,0.666666667,,-,s^(-1)
231,11303,NAD+;Ethanol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,1.91666667,,0.0833333,s^(-1)
232,11303,NAD+;Ethanol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,Ethanol,0.00048,,9.0E-5,M
233,11304,1-Hexanol;NAD+,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,0.45,,0.0166667,s^(-1)
234,11304,1-Hexanol;NAD+,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,1-Hexanol,8.5e-05,,3.0E-6,M
235,11305,NAD+;Ethanol,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,Ethanol,1.625,,0.37,M
236,11305,NAD+;Ethanol,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,41.3333333,,3.75,s^(-1)
237,11306,NAD+;1-Hexanol,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,30.8333333,,8.33333,s^(-1)
238,11306,NAD+;1-Hexanol,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,1-Hexanol,0.0019,,1.0E-4,M
239,11307,Ethanol;NAD+,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,4.41666667,,0.0833333,s^(-1)
240,11307,Ethanol;NAD+,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,Ethanol,0.00083,,6.0E-5,M
241,11308,NAD+;1-Hexanol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,1-Hexanol,6e-06,,1.0E-6,M
242,11308,NAD+;1-Hexanol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,3.83333333,,0.0833333,s^(-1)
243,11309,Ethanol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,215.0,,15.0833,s^(-1)
244,11309,Ethanol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,Ethanol,0.255,,0.06,M
245,11310,1-Hexanol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,86.5,,1.75,s^(-1)
246,11310,1-Hexanol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,1-Hexanol,0.00063,,3.0E-5,M
247,11311,NAD+;Retinol,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,all-trans-Retinol,3e-05,,8.0E-6,M
248,11311,NAD+;Retinol,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.0283333333,,0.00166667,s^(-1)
249,11312,NAD+;Retinol,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,all-trans-Retinol,3.3e-05,,9.0E-6,M
250,11312,NAD+;Retinol,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.25,,0.0166667,s^(-1)
251,11313,NAD+;Retinol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,0.916666667,,0.05,s^(-1)
252,11313,NAD+;Retinol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,all-trans-Retinol,3.1e-05,,5.0E-6,M
253,11314,Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,all-trans-Retinol,2.3e-05,,4.0E-6,M
254,11314,Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,2.08333333,,0.0833333,s^(-1)
255,11315,NAD+;7-cis-Retinol,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,7.08333333,,0.25,s^(-1)
256,11315,NAD+;7-cis-Retinol,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,7-cis-Retinol,2.7e-05,,3.0E-6,M
257,11316,NAD+;9-cis-Retinol,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.0148333333,,0.001,s^(-1)
258,11316,NAD+;9-cis-Retinol,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,9-cis-Retinol,1.1e-05,,3.0E-6,M
259,11317,9-cis-Retinol;NAD+,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,9-cis-Retinol,2.3e-05,,5.0E-6,M
260,11317,9-cis-Retinol;NAD+,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.06,,0.00666667,s^(-1)
261,11318,NAD+;9-cis-Retinol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,9-cis-Retinol,8e-06,,1.1E-6,M
262,11318,NAD+;9-cis-Retinol,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,0.383333333,,0.0166667,s^(-1)
263,11319,NAD+;9-cis-Retinol,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,5.66666667,,0.25,s^(-1)
264,11319,NAD+;9-cis-Retinol,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,9-cis-Retinol,2.1e-05,,3.0E-6,M
265,11320,NAD+;11-cis-Retinol,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,11-cis-Retinol,3.5e-05,,7.0E-6,M
266,11320,NAD+;11-cis-Retinol,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.0141666667,,6.66667E-4,s^(-1)
267,11321,NAD+;11-cis-Retinol,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.158333333,,0.0166667,s^(-1)
268,11321,NAD+;11-cis-Retinol,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,11-cis-Retinol,1.8e-05,,4.0E-6,M
269,11322,11-cis-Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,11-cis-Retinol,2.8e-05,,5.0E-6,M
270,11322,11-cis-Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,3.16666667,,0.333333,s^(-1)
271,11323,11-cis-Retinol;NAD+,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,11-cis-Retinol,3.4e-05,,9.0E-6,M
272,11323,11-cis-Retinol;NAD+,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,0.416666667,,0.0333333,s^(-1)
273,11324,11-cis-Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,11-cis-Retinol,2.3e-05,,6.0E-6,M
274,11324,11-cis-Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,3.75,,0.0833333,s^(-1)
275,11325,13-cis-Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,13-cis-Retinol,2.6e-05,,3.0E-6,M
276,11325,13-cis-Retinol;NAD+,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.0126666667,,3.33333E-4,s^(-1)
277,11326,all-trans-Retinal;NADH,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,All-trans-Retinal,1.1e-05,,2.0E-6,M
278,11326,all-trans-Retinal;NADH,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.0183333333,,0.00166667,s^(-1)
279,11327,NADH;all-trans-Retinal,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,All-trans-Retinal,1.2e-05,,3.0E-6,M
280,11327,NADH;all-trans-Retinal,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.55,,0.05,s^(-1)
281,11328,all-trans-Retinal;NADH,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,All-trans-Retinal,9.3e-06,,1.1E-6,M
282,11328,all-trans-Retinal;NADH,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,0.316666667,,0.0166667,s^(-1)
283,11329,all-trans-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,0.55,,0.0333333,s^(-1)
284,11329,all-trans-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,All-trans-Retinal,1.1e-05,,2.0E-6,M
285,11330,7-cis-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,1.33333333,,0.0833333,s^(-1)
286,11330,7-cis-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,7-cis-Retinal,8e-06,,2.0E-6,M
287,11331,NADH;9-cis-Retinal,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.03,,0.00333333,s^(-1)
288,11331,NADH;9-cis-Retinal,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,9-cis-Retinal,1.1e-05,,2.0E-6,M
289,11332,9-cis-Retinal;NADH,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.045,,0.00166667,s^(-1)
290,11332,9-cis-Retinal;NADH,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,9-cis-Retinal,4.1e-06,,9.0E-7,M
291,11333,NADH;9-cis-Retinal,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,9-cis-Retinal,1.3e-05,,2.0E-6,M
292,11333,NADH;9-cis-Retinal,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,0.283333333,,0.0166667,s^(-1)
293,11334,NADH;9-cis-Retinal,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,9-cis-Retinal,1.5e-05,,2.0E-6,M
294,11334,NADH;9-cis-Retinal,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,3.16666667,,0.0833333,s^(-1)
295,11335,11-cis-Retinal;NADH,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,11-cis-Retinal,1.5e-05,,3.0E-6,M
296,11335,11-cis-Retinal;NADH,wildtype isoenzyme ADH1B1,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.00516666667,,3.33333E-4,s^(-1)
297,11336,NADH;11-cis-Retinal,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.0566666667,,0.00166667,s^(-1)
298,11336,NADH;11-cis-Retinal,wildtype isoenzyme ADH1B2,15096205.0,Homo sapiens,P00325,1.1.1.1,Km,11-cis-Retinal,1.6e-05,,4.0E-6,M
299,11337,11-cis-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,11-cis-Retinal,2.1e-05,,3.0E-6,M
300,11337,11-cis-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.3,,0.0333333,s^(-1)
301,11338,NADH;11-cis-Retinal,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,Km,11-cis-Retinal,2.6e-05,,7.0E-6,M
302,11338,NADH;11-cis-Retinal,wildtype isoenzyme ADH1,15096205.0,Mus musculus,P00329,1.1.1.1,kcat,,0.123333333,,0.00833333,s^(-1)
303,11339,11-cis-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,Km,11-cis-Retinal,2.8e-05,,3.0E-6,M
304,11339,11-cis-Retinal;NADH,wildtype isoenzyme ADH4,15096205.0,Mus musculus,Q9QYY9,1.1.1.1,kcat,,0.566666667,,0.0166667,s^(-1)
305,11340,NADH;13-cis-Retinal,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,13-cis-Retinal,2.5e-05,,6.0E-6,M
306,11340,NADH;13-cis-Retinal,wildtype isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.183333333,,0.0166667,s^(-1)
307,11341,NAD+;Ethanol,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,18.4166667,,0.416667,s^(-1)
308,11341,NAD+;Ethanol,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,Ethanol,0.04,,0.004,M
309,11342,NAD+;1-Hexanol,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,7.33333333,,0.166667,s^(-1)
310,11342,NAD+;1-Hexanol,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,1-Hexanol,4.8e-05,,0.000007,M
311,11343,Retinol;NAD+,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.333333333,,0.0333333,s^(-1)
312,11343,Retinol;NAD+,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,all-trans-Retinol,9e-06,,2.0E-6,M
313,11344,9-cis-Retinol;NAD+,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,9-cis-Retinol,2.9e-05,,3.0E-6,M
314,11344,9-cis-Retinol;NAD+,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,1.66666667,,0.0833333,s^(-1)
315,11345,11-cis-Retinol;NAD+,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.666666667,,0.0333333,s^(-1)
316,11345,11-cis-Retinol;NAD+,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,11-cis-Retinol,2.4e-05,,4.0E-6,M
317,11346,NADH;all-trans-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.516666667,,0.0333333,s^(-1)
318,11346,NADH;all-trans-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,All-trans-Retinal,1.7e-05,,3.0E-6,M
319,11347,NADH;9-cis-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,9-cis-Retinal,2.2e-05,,3.0E-6,M
320,11347,NADH;9-cis-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.75,,0.0166667,s^(-1)
321,11348,NADH;11-cis-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,11-cis-Retinal,8e-06,,1.0E-6,M
322,11348,NADH;11-cis-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.3,,0.0166667,s^(-1)
323,11349,NADH;13-cis-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,kcat,,0.118333333,,0.0116667,s^(-1)
324,11349,NADH;13-cis-Retinal,mutant M141L isoenzyme ADH4,15096205.0,Homo sapiens,P08319,1.1.1.1,Km,13-cis-Retinal,2.7e-05,,7.0E-6,M
325,11786,Methanol;NAD+,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,Km,Methanol,0.014,,-,M
326,11786,Methanol;NAD+,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,kcat,,0.216666667,,-,s^(-1)
327,11787,Ethanol;NAD+,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,kcat,,0.566666667,,-,s^(-1)
328,11787,Ethanol;NAD+,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,Km,Ethanol,0.0008,,-,M
329,11788,NAD+;1-Butanol,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,kcat,,0.45,,-,s^(-1)
330,11788,NAD+;1-Butanol,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,Km,1-Butanol,9e-05,,-,M
331,11789,NAD+;1-Pentanol,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,kcat,,0.333333333,,-,s^(-1)
332,11789,NAD+;1-Pentanol,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,Km,1-Pentanol,1.8e-05,,-,M
333,11790,Ethanol;NAD+,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,Km,NAD+,7e-06,,-,M
334,11790,Ethanol;NAD+,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,kcat,,0.566666667,,-,s^(-1)
335,11791,NAD+;Methanol,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,Km,Methanol,0.012,,-,M
336,11791,NAD+;Methanol,wildtype pyrazole-sensitive isoenzyme,7011375.0,Saimiri sciureus,,1.1.1.1,kcat,,0.116666667,,-,s^(-1)
