superkingdom;phylum;class;order;family;genus;species
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus onnurineus
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus onnurineus
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma acidophilum
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga maritima
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga neapolitana
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga neapolitana
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;Tolypocladium inflatum
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;Tolypocladium inflatum
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;Tolypocladium inflatum
Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Candida glabrata
Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Toxoplasma;Toxoplasma gondii
Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Toxoplasma;Toxoplasma gondii
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Bacteria;Cyanobacteria;NAN;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma brucei
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma cruzi
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma cruzi
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma cruzi
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma cruzi
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma cruzi
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma cruzi
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma cruzi
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma vivax
Eukaryota;NAN;NAN;Kinetoplastida;Trypanosomatidae;Trypanosoma;Trypanosoma vivax
Bacteria;NAN;NAN;NAN;NAN;NAN;uncultured bacterium 'eubacterium sp.'
Bacteria;NAN;NAN;NAN;NAN;NAN;uncultured bacterium 'eubacterium sp.'
Bacteria;NAN;NAN;NAN;NAN;NAN;uncultured bacterium 'eubacterium sp.'
Bacteria;NAN;NAN;NAN;NAN;NAN;uncultured bacterium 'eubacterium sp.'
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio sp.
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio sp.
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio sp.
Eukaryota;Streptophyta;NAN;Fabales;Fabaceae;Vicia;Vicia faba
Eukaryota;Streptophyta;NAN;Fabales;Fabaceae;Vicia;Vicia faba
Eukaryota;Streptophyta;NAN;Fabales;Fabaceae;Vigna;Vigna radiata
Eukaryota;Streptophyta;NAN;Fabales;Fabaceae;Vigna;Vigna radiata
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia;Wolbachia endosymbiont of Dirofilaria immitis
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia;Wolbachia endosymbiont of Dirofilaria immitis
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas campestris
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pestis
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Zymomonas;Zymomonas mobilis
