,biology,posterior_mean,q_0.01,q_0.5,q_0.99
213,Bos taurus|1.6.99.3||NADH,-5.12475276875,-6.4496661,-5.12421,-3.641610600000002
214,Bos taurus|1.6.99.3||Ubiquinone,-4.76721442,-6.3509867,-4.77404,-2.854340700000007
215,Bos taurus|1.8.1.7||NADPH,-4.0286003500000005,-5.6814401,-4.026875,-2.4815878000000016
216,Bos taurus|1.8.1.7||Oxidized glutathione,-2.39778561886875,-3.9439264,-2.39325,-0.8276000700000035
217,Bos taurus|1.8.1.9|O62768|Oxidized glutaredoxin,-3.52892303256875,-6.3396237,-3.5968150000000003,0.037307768999999255
218,Bos taurus|1.9.3.1|P00396|Ferrocytochrome c,-4.0490486773750005,-5.8474381,-4.0900549999999996,-1.8063992000000029
219,Bos taurus|1.9.3.1||Ferrocytochrome c,-3.93824312625,-5.775233399999999,-3.9744450000000002,-1.8171719000000028
220,Bos taurus|2.1.1.100||N-Acetyl-S-all-trans-geranylgeranyl-L-cysteine,-4.3721138411250005,-6.8545943000000005,-4.31921,-1.9934168000000034
221,"Bos taurus|2.1.1.100||N-Acetyl-S-trans,trans-farnesyl-L-cysteine",-3.875720625,-5.2092651,-3.8829000000000002,-2.534713600000004
222,Bos taurus|2.1.1.100||S-Adenosyl-L-methionine,-6.089147662499999,-7.6002304999999994,-6.099295,-4.355947400000002
223,Bos taurus|2.1.2.9|O77480|L-Methionyl-tRNA(Met),-6.920671942531251,-10.185157,-7.606185,-0.48138453000000886
224,"Bos taurus|2.1.3.3|Q9N1U7|5,5'-Dithiobis(2-nitrobenzoic acid)",-0.23383004271728125,-3.8711084,-0.1126145,2.399903799999998
225,Bos taurus|2.1.3.3|Q9N1U7|Carbamoyl phosphate,-2.07309966046875,-4.0036767,-2.13367,0.08438656199999867
226,Bos taurus|2.1.3.3|Q9N1U7|L-Ornithine,-0.1873982457575,-1.4133315,-0.1679475,0.9564348199999998
227,Bos taurus|2.1.3.3|Q9N1U7|p-Nitrophenyl acetate,1.344904884658125,-2.9635038000000002,1.58244,3.7826332999999983
228,Bos taurus|2.3.1.168|P11181|Acetyl-CoA,-2.290623529713125,-4.9042909,-2.253465,0.1518339699999981
229,Bos taurus|2.3.1.168|P11181|Dihydrolipoamide,0.2134138893021875,-3.6110425999999998,0.3512455,2.652664799999991
230,Bos taurus|2.3.1.168|P11181|Isobutyryl-CoA,-2.247078194903125,-5.1552895,-2.2488900000000003,0.9111603699999964
231,Bos taurus|2.3.1.168|P11181|Isovaleryl-CoA,-2.5077522715175,-4.9492121000000004,-2.65972,1.2696462999999822
232,Bos taurus|2.3.1.20||Butanoyl-CoA,-3.3186845265312503,-5.8032115,-3.367075,-0.8737383300000057
233,Bos taurus|2.3.1.20||Hexanoyl-CoA,-4.08984515728125,-6.3135618,-4.197305,-0.8366663800000017
234,Bos taurus|2.3.1.24||Behenoyl-CoA,-1.353974079964375,-4.0454023999999995,-1.2959399999999999,1.0647788999999994
235,Bos taurus|2.3.1.24||D-Sphinganine,-1.996351164409375,-4.9140025,-1.9831349999999999,0.8954419399999963
236,Bos taurus|2.3.1.24||D-Sphingosine,-1.8013921118218752,-4.7283153,-1.798935,0.9852194399999895
237,Bos taurus|2.3.1.24||Hexanoyl-CoA,-1.1976749459865625,-4.3686024,-1.07998,1.0839829999999997
238,Bos taurus|2.3.1.24||Lauroyl-CoA,-1.60161251215625,-5.2432114,-1.46176,0.7406614199999996
239,Bos taurus|2.3.1.24||Oleoyl-CoA,-2.135665879225,-5.397097,-2.02594,0.10962600999998942
240,Bos taurus|2.3.1.24||Palmitoyl-CoA,-2.530353915259375,-6.0804729,-2.40172,-0.27611161000000006
241,Bos taurus|2.3.1.24||Stearoyl-CoA,-2.2666168689374997,-5.1394416,-2.191115,-0.015180684000000735
242,Bos taurus|2.3.1.65||Choloyl-CoA,-4.4272322,-5.633463699999999,-4.468109999999999,-2.8638147000000003
243,Bos taurus|2.3.1.65||Glycine,2.09639363065625,0.58721326,2.102545,3.4536493999999993
244,Bos taurus|2.3.1.65||Taurine,0.10820296686809375,-1.9281621,0.14406950000000002,1.8231928999999958
245,Bos taurus|2.3.1.75||Hexadecanol,-2.071469475328125,-4.609000399999999,-2.06302,0.44149094999999716
246,Bos taurus|2.3.3.1|Q29RK1|Acetyl-CoA,-4.492655998125,-6.1772765000000005,-4.52348,-2.5117334000000073
247,Bos taurus|2.3.3.1|Q29RK1|Oxaloacetate,-5.5742575375,-7.4230136,-5.67409,-3.107588700000002
248,Bos taurus|2.4.1.22|P08037|D-Glucose,0.61708892400625,-1.5075595,0.6275115,2.588088599999999
249,Bos taurus|2.4.1.22|P08037|UDP-D-galactose,-3.2504633353125003,-5.470575,-3.19137,-1.3789979000000043
250,Bos taurus|2.4.1.22|P08037|alpha-Lactalbumin,-4.437522341249999,-6.4962173,-4.442335,-2.195814100000004
251,Bos taurus|2.4.1.90|P08037|N-Acetyl-D-glucosamine,-0.7918933238428124,-3.1282761,-0.7527405,1.1895469999999988
252,Bos taurus|2.4.1.90|P08037|UDP-D-galactose,-2.7909862527797187,-4.675301999999999,-2.812755,-0.7432073200000009
253,Bos taurus|2.4.1.90|P08037|UDPgalactose,-2.28233415846875,-4.881890800000001,-2.29178,0.4040882199999986
254,Bos taurus|2.4.2.1|P55859|Arsenate,-1.4085456673999999,-3.2248834,-1.3860700000000001,0.5288226099999974
255,Bos taurus|2.4.2.1|P55859|Inosine,-2.50681465875,-4.2897807,-2.553565,-0.3244314800000014
256,Bos taurus|2.4.2.1|P55859|Phosphate,-0.801358447459375,-2.7289986,-0.9368485,2.1527276999999994
257,Bos taurus|2.4.2.1||D-Ribose 1-phosphate,-1.97230662696875,-3.5334524,-1.9666700000000001,-0.46791986000000013
258,Bos taurus|2.4.2.1||Deoxyinosine,-2.9424342606250002,-4.3318922,-2.945525,-1.5097868000000014
259,Bos taurus|2.4.2.1||Hypoxanthine,-2.50638263929375,-6.1589125,-2.400385,0.97519256
260,Bos taurus|2.4.2.1||Inosine,-2.0936987499875,-3.4265646999999997,-2.10168,-0.6322858400000008
261,Bos taurus|2.4.2.1||Phosphate,-0.31776665989999997,-2.2030101,-0.4401565,2.224539999999997
262,Bos taurus|2.4.2.42||2-(Pyridin-2-ylamino)ethyl beta-D-glucopyranoside,0.6886956539071875,-3.8117882,0.911439,3.167420799999998
263,Bos taurus|2.4.2.42||Glc-beta-Ser(53)-EGF-like domain of bovine factor IX(45-87),-3.1615820913437496,-5.5459782,-3.22103,-0.3623534400000035
264,Bos taurus|2.6.1.16|Q08DQ2|D-Fructose 6-phosphate,-0.21399377668675001,-1.9120209,-0.286626,2.0642579
265,Bos taurus|2.7.1.1|P27595|2-Deoxy-D-glucose,-1.178148380775469,-3.8267547,-1.08541,0.7377227599999961
266,Bos taurus|2.7.1.1|P27595|2-Deoxyglucose,-1.685969184903125,-3.3505632000000003,-1.719365,0.3399564099999997
267,Bos taurus|2.7.1.1|P27595|ATP,-0.5432696175581251,-2.3779692,-0.499139,0.8454021699999997
268,Bos taurus|2.7.1.1|P27595|D-Glucose,-1.613455562996875,-3.2244047,-1.67314,0.3812865899999998
269,Bos taurus|2.7.1.1|P27595|Glucose,-2.9810355760625,-4.5889698,-2.988575,-1.208233500000003
270,Bos taurus|2.7.1.1||2-Deoxyglucose,-2.091217213359375,-4.9065879,-2.0931100000000002,0.5760520999999943
271,Bos taurus|2.7.1.105|P26285|ATP,-5.527281907696875,-9.0576972,-6.0132449999999995,0.9171689499999848
272,Bos taurus|2.7.1.105|P26285|D-Fructose 6-phosphate,-1.65544270955625,-3.4779362000000003,-1.74271,0.940406939999995
273,Bos taurus|2.7.1.106||D-Glucose 1-phosphate,-2.28130014711875,-4.852740000000001,-2.27241,0.37316850999999374
274,"Bos taurus|2.7.1.106||Glycerate 1,3-bisphosphate",-6.5470728623125005,-10.426271,-7.075055,0.511888899999989
275,Bos taurus|2.7.1.113|Q2KIN2|2-Chloro-2'-deoxyadenosine,-2.2191172554125003,-4.4926191,-2.2665550000000003,0.46044929999999984
276,Bos taurus|2.7.1.113|Q2KIN2|9-beta-D-Arabinofuranosylguanosine,-2.9482807441327497,-5.8557667,-3.3649250000000004,2.7041816999999972
277,Bos taurus|2.7.1.113|Q2KIN2|Deoxyadenosine,-1.85045259620625,-3.9892735,-2.07759,1.578625599999999
278,Bos taurus|2.7.1.113|Q2KIN2|Deoxyguanosine,-3.4113167253125,-5.3931751,-3.476265,-0.8239350900000008
279,Bos taurus|2.7.1.15||2-Deoxy-D-ribose,-2.3825601691875,-4.0273414,-2.426475,-0.36395447000000275
280,Bos taurus|2.7.1.15||ATP,-2.5915221728156244,-4.1605567,-2.64759,-0.6296319600000003
281,Bos taurus|2.7.1.15||D-Ribose,-2.2063040433390624,-4.2452266,-2.274725,0.2528960199999994
282,"Bos taurus|2.7.1.159|P0C0T1|1D-myo-Inositol 1,3,4-trisphosphate",-2.5684079653125003,-3.9743219,-2.5454350000000003,-1.420421600000002
283,Bos taurus|2.7.1.3|Q0II75|ATP,-2.2728789674375,-4.8837122,-2.164425,-0.4264594100000052
284,Bos taurus|2.7.1.3|Q0II75|K+,1.1208112192768749,-2.4879372,1.277075,3.541024799999998
285,Bos taurus|2.7.1.40|B3IVN4|Phosphoenolpyruvate,-2.5362806447125,-4.2234396,-2.595465,-0.2996881600000013
286,Bos taurus|2.7.1.40||ADP,-1.2575437253125,-1.8919449,-1.256315,-0.5984712300000019
287,Bos taurus|2.7.1.40||Phosphoenolpyruvate,-1.9480925496875,-2.6239369,-1.956615,-1.2464270000000004
288,Bos taurus|2.7.11.14|P28327|Iodopsin,-4.543824881690624,-6.8747248,-4.718115,-0.9233324000000012
289,Bos taurus|2.7.11.14|P28327|Rhodopsin,-3.9551773536125,-6.5428092,-4.06593,-0.3640064300000065
290,Bos taurus|2.7.2.3|Q3T0P6|ATP,-1.0942403953325002,-2.6538109000000003,-1.10213,0.4944120399999988
291,Bos taurus|2.7.4.10|P08760|ADP,-0.716383665211875,-3.750558,-0.6520845,1.6160239999999848
292,Bos taurus|2.7.4.10|P08760|AMP,-2.117261235134375,-4.8079028,-2.11176,0.39434171999999784
293,Bos taurus|2.7.4.10|P08760|ATP,-1.135927333058125,-3.7575347,-1.127835,1.5424186999999998
294,Bos taurus|2.7.4.3||ADP,-1.6750189034875,-3.3622619,-1.644565,-0.2020134100000001
295,Bos taurus|2.7.4.3||AMP,-2.2895911945625,-3.5400053,-2.2767299999999997,-1.0853736000000003
296,Bos taurus|2.7.4.3||ATP,-1.684736397478125,-3.039624,-1.660005,-0.4889332800000001
297,Bos taurus|2.7.7.1||ATP,-3.6244210228125002,-5.6743571,-3.64257,-1.3251804000000098
298,Bos taurus|2.7.7.1||Diphosphate,-1.6919854382087498,-4.1873391,-1.69671,0.8270451199999963
299,Bos taurus|2.7.7.1||NAD+,-1.2181225996406249,-3.9276012,-1.16085,1.195106799999998
300,Bos taurus|2.7.7.1||Nicotinamide nucleotide,-2.091323779409375,-4.4617486,-2.1248899999999997,0.39298996999999897
301,Bos taurus|2.7.7.1||Nicotinic acid adenine dinucleotide,-0.707816370553125,-2.4903864000000002,-0.6954134999999999,0.9205515799999963
302,Bos taurus|2.7.7.1||Nicotinic acid mononucleotide,-1.9166869390499999,-4.6596649,-1.90676,0.8076639799999962
303,Bos taurus|2.7.7.1||Reduced nicotinamide nucleotide,-0.7842647447375001,-4.426463,-0.716805,1.931174799999997
304,Bos taurus|2.7.7.13|Q2YDJ9|GTP,-2.6698682686278126,-5.3266869,-2.707825,0.3303367699999949
305,Bos taurus|2.7.7.9|Q07130|D-Glucose 1-phosphate,-2.9543957028124996,-4.2921317000000005,-2.9554850000000004,-1.6777045000000006
306,Bos taurus|2.7.7.9|Q07130|Diphosphate,-2.3453858696875,-3.6279669,-2.357075,-0.996551730000003
307,Bos taurus|2.7.7.9|Q07130|UDPglucose,-2.7364314878125002,-3.9610286,-2.73998,-1.4019298000000027
308,Bos taurus|2.7.7.9|Q07130|UTP,-2.0206319065937497,-3.5220075,-1.98959,-0.8078624900000007
309,"Bos taurus|3.1.1.31|Q2TBQ8|6-Phospho-D-glucono-1,5-lactone",-0.592540736800625,-3.9190568999999997,-0.48480449999999997,1.9450160999999944
310,Bos taurus|3.1.1.6||p-Nitrophenyl acetate,-3.546169629552156,-6.5612449,-3.9744099999999998,2.087670899999976
311,Bos taurus|3.1.2.6||(R)-S-Lactoylglutathione,-1.4169294926062503,-2.6094500000000003,-1.4222700000000001,-0.22231405000000026
312,Bos taurus|3.1.2.6||S-Acetoacetylglutathione,-1.443003854884375,-3.1197671,-1.491835,0.6012167899999993
313,Bos taurus|3.1.2.6||S-Acetylglutathione,-0.45220875793106247,-2.0953232,-0.439041,1.0444296999999987
314,Bos taurus|3.1.2.6||S-Succinylglutathione,-1.3499401028606253,-3.0413445,-1.35778,0.54305715
315,Bos taurus|3.1.3.1|P19111|Phosphoenolpyruvate,-3.6645514615625,-5.3003047,-3.6726,-1.9165776000000048
316,"Bos taurus|3.1.3.11||D-Fructose 1,6-bisphosphate",-5.820973501125,-7.9976652999999995,-5.95058,-2.279369500000004
317,Bos taurus|3.1.3.11||D-Fructose 6-phosphate,-0.769220874356875,-3.6794402999999996,-0.6778135000000001,1.4357446999999985
318,Bos taurus|3.1.3.11||Mg2+,-1.067367012225,-3.3492705000000003,-1.126865,1.9351735999999926
319,Bos taurus|3.1.3.11||Phosphate,-2.853068843271875,-5.686596799999999,-2.920045,0.7347376799999962
320,Bos taurus|3.1.3.25|P20456|4-Nitrophenyl phosphate,1.04579542378125,-2.6845727,1.18801,3.344340299999998
321,Bos taurus|3.1.3.25|P20456|Adenosine 2'-phosphate,-1.204866201920625,-5.385364399999999,-0.9992835,1.2526722
322,Bos taurus|3.1.3.25|P20456|D-myo-Inositol 1-phosphate,-1.9663358002500002,-3.6653512,-1.95093,-0.38695220000000097
323,Bos taurus|3.1.3.25|P20456|Glycerol 2-phosphate,-1.306982555896875,-4.5547639,-1.19541,1.0857081999999987
324,Bos taurus|3.1.3.25|P20456|L-Glycerol 1-phosphate,-0.4593926051569687,-4.1017869000000005,-0.348653,2.1695543999999995
325,Bos taurus|3.1.3.25|P20456|L-myo-Inositol 1-phosphate,-1.7348650878468748,-4.3798946999999995,-1.7137099999999998,0.9300078299999991
326,Bos taurus|3.1.3.25|P20456|Propan-1-ol 2-phosphate,1.702006295260625,-3.7531794,2.069995,4.522274899999997
327,Bos taurus|3.1.3.25|P20456|myo-Inositol 1-phosphate,-2.028333033375,-4.3046319,-1.990515,0.046922152999997774
328,Bos taurus|3.1.3.25|P20456|myo-Inositol 4-phosphate,-2.7256996823031248,-6.2869813,-2.502115,-0.160140370000005
329,Bos taurus|3.1.3.25||myo-Inositol phosphate,-2.3582848444871876,-5.2479624,-2.364135,0.5987728599999956
330,"Bos taurus|3.1.3.46|P26285|beta-D-Fructose 2,6-bisphosphate",-3.1146385138125,-5.2821328,-3.1506049999999997,-0.7407151100000082
331,Bos taurus|3.1.3.5|Q05927|AMP,-1.5262609859143752,-4.5925922,-2.09618,2.963117699999994
332,Bos taurus|3.1.3.5|Q05927|CMP,-2.4302976409531247,-4.9086089,-2.4389700000000003,0.14902642999998758
333,Bos taurus|3.1.3.5|Q05927|GMP,-1.47055789605,-4.5441365,-1.9188749999999999,3.4591937999999987
334,Bos taurus|3.1.3.5|Q05927|IMP,-2.3547623544062497,-3.9755845,-2.38675,-0.34899094000000386
335,Bos taurus|3.1.3.5|Q05927|UMP,-1.738358623821875,-4.4777348,-1.89496,1.3963773999999995
336,Bos taurus|3.1.3.5||AMP,-2.256170729740625,-4.1343698,-2.30103,0.05461647799999559
337,Bos taurus|3.1.3.5||GMP,-2.44282643090625,-4.3555656,-2.402235,-0.7430090200000019
338,Bos taurus|3.1.3.5||IMP,-2.35188174269375,-4.4009786,-2.4210700000000003,0.27447781999999293
339,Bos taurus|3.1.3.5||dCMP,-2.1767416443125,-3.5565623,-2.1936,-0.5932294200000001
340,"Bos taurus|3.1.3.56||D-myo-Inositol 1,4,5-trisphosphate",-2.0334642696790626,-3.8281982,-2.0208,-0.25701791000000074
341,"Bos taurus|3.1.3.57|P21327|1D-myo-Inositol 1,3,4-trisphosphate",-2.7255402728125,-4.0832216,-2.77971,-0.9895896300000058
342,"Bos taurus|3.1.3.57|P21327|1D-myo-Inositol 1,4-bisphosphate",-4.016631521875,-5.6457919,-4.02763,-2.2267673000000032
343,Bos taurus|3.1.4.1|P15396|2-Naphthyl chloromethylphosphonate,0.4269827951659375,-3.5642427,0.3094185,4.701272799999996
344,Bos taurus|3.1.4.1|P15396|2-Naphthyl methylphosphonate,2.3347961006365625,-4.4362216000000005,2.9110050000000003,5.679494799999996
345,Bos taurus|3.1.4.1|P15396|2-Naphthyl phenyl phosphonate,1.7800937251875002,-3.4749936000000003,2.1411249999999997,4.609989
346,Bos taurus|3.1.4.1|P15396|4-Nitrophenyl chloromethylphosphonate,2.1822608176734373,-3.7138627,2.6305899999999998,5.118887599999998
347,Bos taurus|3.1.4.1|P15396|4-Nitrophenyl phenyl phosphonate,2.00269114171475,-3.4911328,2.39794,4.810113499999997
348,Bos taurus|3.1.4.1|P15396|Bis-4-nitrophenyl phosphate,-1.173642414903125,-4.6861156,-1.1066600000000002,1.4790758999999973
349,"Bos taurus|3.1.4.11|P10894|1-Phosphatidyl-1D-myo-inositol 4,5-bisphosphate",-0.8516641415937499,-4.1224606,-0.7826850000000001,1.6339435999999998
350,"Bos taurus|3.1.4.17||Adenosine 3',5'-phosphate",-3.3999087412874998,-6.0415252,-3.5001949999999997,0.1772941399999844
351,Bos taurus|3.1.4.2||sn-Glycero-3-phosphocholine,-1.228373379059375,-2.8774524,-1.2186249999999998,0.30282435999999935
352,Bos taurus|3.1.4.38|F1N5C8|2-Lysophosphatidylcholine,0.19273633010031246,-3.5936698,0.35052,2.7212882999999954
353,Bos taurus|3.1.4.38|F1N5C8|4-Nitrophenyl phosphocholine,-3.1083314999250002,-5.70828,-3.179945,0.03482451099998535
354,Bos taurus|3.1.4.38|F1N5C8|Glycerophosphocholine,0.8910289559625,-3.1919047000000003,1.1226699999999998,3.1532348999999984
355,Bos taurus|3.1.4.38|F1N5C8|Sphingosylphosphorylcholine,-4.70840442303125,-7.1397534,-4.86523,-0.7042042400000014
356,Bos taurus|3.1.4.4||Phosphatidylcholine,-0.37200549037249997,-4.3744654999999995,-0.17684850000000002,2.0566364999999993
357,"Bos taurus|3.2.2.5||1,N6-etheno-NAD+",-4.16415490509375,-6.4401034,-4.31253,-0.4111093800000051
358,Bos taurus|3.2.2.5||NAD+,-1.9242784944375,-3.4665602,-1.89987,-0.5053688800000014
359,Bos taurus|3.4.11.1|P00727|L-Cysteinylglycine,-0.6746821298250001,-3.4415116,-0.654284,2.1564591999999942
360,Bos taurus|3.4.11.1|P00727|Leu-Gly,0.317530279381875,-3.9958671,0.48253,2.808133299999999
361,Bos taurus|3.4.11.1|P00727|Met-Gly,-0.0025778524646562517,-3.47995,0.11381250000000001,2.389973899999992
362,Bos taurus|3.4.11.1|P00727|Ser-Gly,0.9247759725071876,-3.5852416,1.16543,3.481155499999995
363,Bos taurus|3.4.17.1|P00730|Carbobenzoxy-Gly-Gly-Leu,-0.2624783245365625,-3.0351358,-0.181214,1.7949920999999969
364,Bos taurus|3.4.17.1|P00730|Carbobenzoxy-Gly-Gly-Phe,-1.316741170965625,-3.2950996999999997,-1.383315,1.1981041999999793
365,Bos taurus|3.4.17.1|P00730|Carbobenzoxy-Gly-Gly-Val,0.678458258778125,-3.5708561,0.8996535,3.1046623999999974
366,Bos taurus|3.4.17.1|P00730|Carbobenzoxy-Gly-Phe,-0.7188017577293749,-4.0819071,-0.5871905,1.4649836999999988
367,Bos taurus|3.4.17.1|P00730|Carbobenzoxy-Gly-Trp,0.3830620272190625,-3.9367275,0.5907739999999999,2.8370603999999977
368,Bos taurus|3.4.17.1|P00730|Carbobenzoxy-Gly-Tyr,-1.2563373817440626,-3.6015431,-1.202755,0.6443635499999997
369,Bos taurus|3.4.21.22||Factor X,-8.923314587499998,-10.247295999999999,-8.938455000000001,-7.4896943000000045
370,Bos taurus|3.4.21.26|A5D7B7|Z-Gly-Pro-AMC,-1.4356506127106252,-4.5206803,-1.4031850000000001,1.3017974999999988
371,Bos taurus|3.4.21.4|P00760|N-Ethoxycarbonyl-D-phenylalanyl-L-prolyl-alpha-azalysine p-nitrophenyl ester,-3.461221589290625,-6.1180124,-3.4913299999999996,-0.6781719100000043
372,Bos taurus|3.4.21.4||N-alpha-Benzoyl-DL-Arg-p-nitroanilide,-0.46454942213125,-2.166585,-0.43250350000000004,0.992132539999999
373,Bos taurus|3.4.21.5|P00735|N-Benzoyl-L-arginine-4-nitroanilide,-2.066420901046875,-4.9271436,-2.05003,0.8382594199999992
374,Bos taurus|3.4.21.5|P00735|p-Tosyl-L-arginine methyl ester,-2.5309978509375,-5.1246317,-2.609795,0.8703127599999861
375,Bos taurus|3.5.3.1|Q2KJ64|L-Arginine,0.8875717220125,-3.4008927,1.1134149999999998,3.449454199999999
376,Bos taurus|3.5.3.18|P56965|N(omega)-methyl-L-Arginine,-0.8920324729459375,-4.4331294,-0.7074175,1.3789131999999993
377,"Bos taurus|3.5.3.18|P56965|NG,NG-Dimethyl-L-arginine",0.557042185045,-1.1624767,0.503487,2.5626996999999943
378,Bos taurus|3.6.1.5|O18956|2-Chloro-ATP,-3.9588657260000004,-6.5772776,-4.083335,-0.33941497000000065
379,Bos taurus|3.6.1.5|O18956|2-Methylthio-ATP,-3.3313242891874997,-5.9572836,-3.396185,0.14311868999999233
380,Bos taurus|3.6.1.5|O18956|8-Bromoadenosine 5''-triphosphate,-3.3364144470625003,-5.832850700000001,-3.38385,-0.3075859600000047
381,Bos taurus|3.6.1.5|O18956|ADP,-4.0080919778125,-5.7604413,-4.051685,-1.8278857000000022
382,Bos taurus|3.6.1.5|O18956|ATP,-3.491976073125,-5.3340268,-3.56522,-1.100424700000003
383,Bos taurus|3.6.1.7|P41500|2-Methoxybenzoyl phosphate,-1.9365571606468748,-4.565279,-1.935575,0.6454246499999992
384,Bos taurus|3.6.1.7|P41500|Acetyl phosphate,-1.7327989758209374,-4.6705781,-1.70252,1.02412439999999
385,Bos taurus|3.6.1.7|P41500|Benzoyl phosphate,-2.0575079822065625,-3.8590868,-2.06091,-0.07502286800000091
386,Bos taurus|3.6.1.7|P41500|Butanoyl phosphate,-1.9473012872406252,-4.8285853,-1.92956,1.0115763999999952
387,Bos taurus|3.6.1.7|P41500|Phenylacetyl phosphate,-1.552722976240625,-4.2845226,-1.53113,1.0941429999999996
388,Bos taurus|3.6.1.7|P41500|Propionyl phosphate,-1.351083091415625,-4.288818099999999,-1.29582,1.346539999999998
389,Bos taurus|3.6.1.7|P41500|p-Nitrobenzoyl phosphate,-1.6883447554437498,-4.5885736999999995,-1.6633399999999998,1.0830795999999965
390,Bos taurus|4.1.1.65|Q58DH2|Phosphatidylserine,0.3108623312,-3.7049206,0.49680349999999995,2.7806972999999884
391,Bos taurus|4.1.1.9||Malonyl-CoA,-2.5487088371875,-4.275079900000001,-2.530345,-1.0533762000000044
392,"Bos taurus|4.1.2.13||D-Fructose 1,6-bisphosphate",-4.0961630187499996,-4.9650567,-4.09997,-3.1995161000000008
393,Bos taurus|4.1.3.16|Q0P5I5|4-Hydroxy-2-oxoglutarate,-3.4017652839781247,-6.135222199999999,-3.4720050000000002,-0.022633620000001804
394,Bos taurus|4.1.3.16|Q0P5I5|D-4-Hydroxy-2-oxoglutarate,-3.2341532749375,-5.638019,-3.302035,-0.045849354000000286
395,Bos taurus|4.1.3.16|Q0P5I5|L-4-Hydroxy-2-oxoglutarate,-3.4477969205812498,-6.0824752,-3.5341199999999997,-0.16600357000001514
396,Bos taurus|4.1.3.16|Q0P5I5|Oxaloacetate,1.0593927859346877,-5.0528186,1.2346949999999999,5.4198855999999935
397,Bos taurus|4.2.1.11|Q9XSJ4|2-Phospho-D-glycerate,-2.7707773278125,-4.5118012,-2.750575,-1.112949000000003
398,Bos taurus|4.2.1.17|Q58DM8|Crotonoyl-CoA,-3.7806209411875,-5.7099440999999995,-3.80874,-1.7334636000000083
399,Bos taurus|4.2.1.17|Q58DM8|trans-Dec-2-enoyl-CoA,-2.27309526981875,-5.8162937999999995,-2.099665,0.23784146999999842
400,Bos taurus|4.2.1.17|Q58DM8|trans-Dodec-2-enoyl-CoA,-2.121706598140625,-5.87313,-1.9254950000000002,0.34123608999999794
401,Bos taurus|4.2.1.17|Q58DM8|trans-Hex-2-enoyl-CoA,-2.2583871326562504,-4.6394573999999995,-2.189845,-0.540601620000001
402,Bos taurus|4.2.1.17|Q58DM8|trans-Hexadec-2-enoyl-CoA,-1.101842775946875,-4.390806899999999,-0.980268,1.322462399999999
403,Bos taurus|4.2.1.17|Q58DM8|trans-Oct-2-enoyl-CoA,-2.56275380646875,-5.1659139000000005,-2.44466,-0.6819121300000036
404,Bos taurus|4.2.1.17|Q58DM8|trans-Tetradec-2-enoyl-CoA,-2.1700704770843746,-6.0062523,-1.933075,0.32099913999999835
405,Bos taurus|4.3.2.1|Q3SZJ0|Difluorofumarate,-2.941155125384375,-5.574038000000001,-2.9821400000000002,0.26282441999999995
406,Bos taurus|4.3.2.1|Q3SZJ0|Fumarate,-1.520456882546875,-3.9089237,-1.765945,2.1614550999999644
407,Bos taurus|4.3.2.1|Q3SZJ0|Monofluorofumarate,-0.08614053155156248,-3.6000412,0.0342563,2.7047681999999993
408,"Bos taurus|4.6.1.18|P61823|2',3'-Cyclic CMP",-1.423766213334375,-3.6376005,-1.4036,0.6405588099999969
409,"Bos taurus|4.6.1.18|P61823|2',3'-Cyclic UMP",-1.0683083005978125,-3.3941247,-1.02004,1.0002107
410,Bos taurus|4.6.1.18|P61823|Cytidine monophosphate-adenine,-0.6529244377840624,-3.1002357999999997,-0.6384745000000001,1.4459671999999946
411,Bos taurus|4.6.1.18|P61823|Cytidine monophosphate-cytidine,-1.2433797384274998,-3.2086859,-1.26334,0.8710340899999951
412,Bos taurus|4.6.1.18|P61823|Cytidine monophosphate-guanosine,-1.0500482509396876,-3.38031,-1.008955,0.9712307199999971
413,Bos taurus|4.6.1.18|P61823|Cytidine monophosphate-uridine,-0.796464893145625,-3.0174594999999997,-0.8089770000000001,1.4141836999999982
